98479511417887;-0,457;0,114;0,19
98479511511221;0;0;0
98479605804555;-0,285;-0,014;-0,24
98479605994555;-0,365;0,072;-0,197
98479746756220;-0,819;-0,037;-0,253
98479746922886;-0,177;-0,065;-0,006
98479887672883;-4,438;0,576;-0,531
98479888779549;-3,35;0,077;1,343
98480029757884;-1,911;-0,921;0,836
98480030269552;-5,479;-0,087;0,533
98480171719552;8,595;-0,371;0,406
98480175571218;3,346;-1,085;-0,025
98480313532883;6,598;0,361;0,057
98480313969549;12,31;-0,908;2,818
98480456167884;1,81;2,999;-0,454
98480456926217;3,087;0,991;-0,135
98480598664552;-2,362;4,407;-1,99
98480599444552;-0,25;4,448;-0,184
98480741334551;-6,809;-6,183;-1,829
98480742149551;-5,376;-0,372;-1,012
98480883739550;-3,546;-4,956;-2,284
98480884494550;-6,804;-6,336;-2,554
98481026302886;4,135;-2,562;-1,381
98481027069552;-0,004;-3,762;-2,475
98481168699552;2,333;-0,463;0,916
98481169464552;6,9;-3,238;-0,589
98481311384550;-7,387;8,93;3,533
98481312664550;-4,631;5,963;4,015
98481453792884;-4,361;4,159;2,494
98481454544550;-5,805;7,246;3,384
98481596477885;1,643;-1,924;-0,149
98481597242885;-0,946;0,679;0,638
98481739012882;2,779;-2,834;-0,805
98481739789549;3,02;-2,923;-1,184
98481881589550;1,53;-1,174;-0,529
98481882337883;2,559;-2,019;-0,873
98482022946219;0,212;-0,038;-0,236
98482023682885;0,909;-0,489;-0,06
