98455474649554;-0,532;0,228;-0,076
98455474702887;0;0;0
98455544997888;-0,007;0,05;-0,016
98455545166222;-0,283;0,029;-0,378
98455685582888;-1,588;0,121;0,204
98455685762888;-0,362;0,027;0,016
98455826442884;-4,503;-0,405;1,151
98455826657884;-4,449;0,027;0,565
98455969376220;-1,161;-1,147;0,735
98455969552886;-3,846;-1,012;0,79
98456112031221;7,233;0,217;-0,123
98456112462887;2,882;-1,543;3,034
98456253861219;8,567;0,765;-0,004
98456254322885;10,546;0,895;-0,257
98456395742884;0,434;0,74;-1,709
98456396219550;3,732;0,968;-0,88
98456538947885;-2,452;1,008;-0,425
98456539692885;-1,728;0,689;-1,393
98456681577885;-0,304;3,477;0,646
98456682394552;-1,482;2,797;0,316
98456823932883;-2,549;1,218;-0,909
98456824749549;-0,994;2,181;-0,354
98456966246216;-3,905;-5,292;-1,798
98456967061216;-2,744;-1,671;-1,79
98457109222883;-0,987;-5,762;-1,321
98457110174550;-5,464;-7,383;-2,544
98457251581214;0,027;0,413;-1,346
98457252389548;-1,321;-1,864;-2,181
98457394014548;1,943;2,142;-0,033
98457394826214;0,666;2,172;-1,284
98457538866216;5,288;-1,428;1,822
98457539639550;3,702;0,119;0,198
98457679022882;1,093;-1,669;0,517
98457682946216;3,943;-1,98;1,355
98457821607880;-6,757;6,512;1,249
98457822424547;-2,219;1,294;-0,582
98457964451216;-4,385;4,853;3,174
98457965239549;-6,774;7,329;1,603
98458106647884;0,81;-0,58;1,028
98458109449550;-1,372;2,004;2,152
98458249199548;2,811;-2,972;-0,679
98458250139548;2,304;-2,24;0,104
98458391406216;1,907;-1,957;-0,434
98458392147883;2,573;-2,677;-0,718
98458532376219;0,487;-0,422;-0,498
98458532531219;1,022;-1,117;-0,474
