98466679181220;0,114;0;-0,228
98466679234553;0;0;0
98466784897885;-0,091;0,037;-0,275
98466785096218;0,11;0,038;-0,221
98466925922886;-1,322;0,03;0,087
98466926089552;-0,295;-0,081;-0,118
98467066787886;-4,937;0,266;0,178
98467066931220;-2,783;-0,199;0,552
98467208046218;-3,028;-0,651;0,528
98467208211218;-4,577;0,233;1,282
98467351451216;3,861;-1,669;1,881
98467352214549;-0,315;-1,071;1,017
98467493786218;9,667;-0,849;2,09
98467494547885;7,293;-1,433;2,081
98467636167884;5,571;0,827;-0,694
98467636999550;8,748;-0,048;-0,239
98467778644548;-1,302;1,107;-1,926
98467779457881;1,446;1,333;-1,432
98467921227883;-3,427;0,483;-1,227
98467921972882;-2,98;0,898;-1,782
98468063666218;-2,171;0,543;-0,226
98468064417885;-2,983;0,304;-0,837
98468206074549;0,391;1,146;0,349
98468207636216;-0,644;0,556;-0,118
98468348564546;1,621;1,747;0,761
98468349327880;0,997;1,715;0,581
98468491029549;-0,054;0,42;-0,562
98468491784549;1,144;1,216;-0,761
98468633611217;-2,439;-1,483;-0,909
98468634419550;-0,798;-0,515;-0,791
98468776431215;-3,384;-4,85;-1,017
98468777182881;-3,716;-3,616;-0,702
98468918244551;-1,984;-1,246;-2,639
98468919029551;-2,768;-3,647;-2,423
98469060727885;0,07;2,062;-1,519
98469061521219;-1,051;0,691;-2,371
98469203189551;1,704;2,329;0,101
98469204104551;0,947;2,646;-0,642
98469345842882;1,253;1,111;0,247
98469346652882;1,749;1,668;0,219
98469488489550;0,9;-0,126;0,018
98469489282884;1,001;0,362;0,383
98469631256217;0,336;-0,522;0,02
98469634897884;0,98;-0,254;0,408
98469773437882;2,676;-2,023;0,726
98469774181215;0,901;-1,292;0,349
98469915921216;2,054;-3,33;0,744
98469916672883;2,449;-2,28;-0,134
98470058367884;-1,321;-0,896;-0,378
98470061816218;1,403;-2,284;0,725
98470201011218;-6,11;5,652;5,078
98470201779551;-3,374;0,947;0,167
98470343469549;-5,807;4,975;3,042
98470344229549;-8,925;7,542;5,552
98470486069550;0,442;-0,793;-0,595
98470491499551;-2,737;2,021;1,518
98470628486217;3,436;-3,348;-1,901
98470631157885;2,702;-2,727;-1,648
98470771101215;2,581;-1,786;-1,02
98470771871215;2,95;-2,691;-1,535
98470913296216;0,35;-0,025;0,271
98470914124549;1,594;-1,008;0,065
98471056059552;-0,333;0,349;0,166
98471056821219;0,04;0,146;0,428
98471198626217;-0,291;0,253;0,09
98471199432884;-0,437;0,401;0,33
98471341249549;-0,02;0,081;-0,249
98471342014549;-0,247;0,018;0,032
98471481069552;0,051;-0,138;0,62
98471481902886;0,133;0,109;-0,599
