98442699617888;0;0,19;0,228
98442699672888;0;0;0
98442837384552;0,079;0,162;0,422
98442837554552;-0,076;0,26;0,334
98442978372891;0,003;0,003;0,246
98442978554557;0,081;0,048;0,444
98443119484557;0,098;-0,126;0,211
98443119654557;0,072;-0,11;0,149
98443260539555;-0,085;0,018;0,055
98443260732888;0,007;-0,043;0,103
98443403406221;-0,586;-0,019;-0,295
98443403857887;-0,132;0,004;-0,09
98443544934555;-3,106;0,358;-0,104
98443545406222;-1,579;0,176;-0,173
98443687831220;-3,001;-0,477;0,352
98443688711220;-3,102;0,217;0,36
98443830656217;1,455;-0,654;0,956
98443831434550;-0,846;-0,666;0,799
98443972767886;4,48;-0,201;2,071
98443973517886;2,982;-0,417;1,843
98444115376220;7,82;-0,342;1,071
98444118532887;9,015;-0,663;2,271
98444257694550;0,318;0,633;-0,814
98444258639550;3,594;0,451;-0,894
98444400347882;-3,351;0,479;-1,075
98444401229549;-2,947;0,712;-1,28
98444544124553;-2,751;0,101;-0,962
98444544907886;-3,066;0,258;-1,109
98444686224552;1,429;1,49;-0,111
98444686979552;-1,428;0,511;-0,563
98444828652883;1,692;3,124;0,428
98444829419550;3,498;4,125;0,184
98444970929551;-1,342;-0,945;-1,521
98444971676218;1,589;1,652;0,053
98445114154552;-4,562;-4,958;-1,883
98445115237885;-2,808;-4,378;-0,391
98445255909550;-2,454;-4,08;-2,438
98445256659550;-4,247;-5,588;-1,567
98445398011214;0,17;1,264;-0,892
98445398764547;-0,751;-1,456;-2,024
98445540614549;1,823;2,38;-0,396
98445541379549;1,181;2,208;-0,255
98445683209549;2,706;0,022;0,345
98445683964549;2,036;1,713;-0,186
98445825739548;3,753;-1,907;1,508
98445826506215;4,651;-1,741;1,352
98445968062882;-0,473;-1,799;0,497
98445968849549;0,966;-1,781;0,836
98446111091218;-4,496;0,989;1,285
98446111944551;-2,225;-1,164;1,088
98446253004550;-7,924;8,195;4,703
98446253851216;-7,623;5,981;3,068
98446395574549;-1,991;2,072;2,054
98446396321216;-5,055;5,162;3,577
98446537862885;2,879;-3,151;-0,298
98446538617885;0,456;-0,737;0,134
98446680472885;3,574;-3,081;-1,379
98446681282885;3,632;-3,414;-1,679
98446822904549;1,803;-1,375;-0,326
98446823651216;2,842;-2,234;-0,889
98446965264551;0,247;0,161;0,449
98446966007885;0,988;-0,413;-0,01
