98500273767884;-0;-0,19;-0,114
98500273834551;0;0;0
98500375871217;0,034;-0,46;-0,285
98500376047883;0,114;-0,45;-0,224
98500516341221;-6,87;0,293;0,709
98500516512888;-1,307;-0,171;-0,099
98500657169553;-4,351;-1,076;0,167
98500657332887;-8,769;-0,361;1,568
98500798407883;15,782;-2,285;4,502
98500798577883;6,735;-2,011;1,538
98500941852885;10,076;3,396;0,234
98500942639552;13,227;0,642;0,611
98501084211220;-5,129;5,612;0,255
98501084974553;8,102;8,594;0,191
98501226717884;-10,264;-7,993;-5,334
98501227484550;-10,173;-6,547;-0,021
98501369757881;1,783;-11,3;-2,635
98501371356215;-6,407;-8,962;-5,533
98501511534552;-10,765;10,659;2,722
98501513829552;2,529;-6,316;-1,354
98501653981218;-2,822;8,553;3,013
98501654739551;-7,51;12,697;3,425
98501796521215;2,192;0,887;0,279
98501797342882;0,34;4,41;1,567
98501943752885;3,621;-2,723;-0,748
98501944501218;3,405;-1,912;-0,633
98502086184553;1,974;-1,891;-0,739
98502088834553;2,885;-2,734;-0,421
98502226102885;0,469;-0,487;-0,354
98502226264551;1,093;-1,221;-0,336
