98450116072887;0,266;0,114;-0,114
98450116122887;0;0;0
98450247207885;0,115;-0,124;-0,284
98450247394552;0,333;-0,042;-0,263
98450388137884;-0,173;-0,003;-0,228
98450388304550;-0,008;-0,126;-0,363
98450529192886;-3,109;-0,004;0,408
98450529362886;-0,811;-0,024;-0,041
98450670354553;-4,584;0,135;-0,212
98450670541220;-4,762;-0,142;0,062
98450811512883;0,924;-0,616;1,42
98450811699550;-2,327;-0,165;0,864
98450954917884;4,098;-0,373;3,246
98450958159551;2,384;-0,397;2,339
98451097221219;10,817;-1,748;1,193
98451097989552;11,72;-1,952;1,642
98451239606217;1,839;0,885;-1,908
98451240469550;6,08;-0,423;0,11
98451382151216;-3,414;1,62;-1,355
98451382914549;-1,918;1,675;-1,979
98451524544550;-1,983;2,259;-0,963
98451525292884;-2,822;2,003;-0,645
98451666994550;1,616;1,963;-0,999
98451668131217;0,719;2,247;-0,655
98451809554548;-0,503;0,17;-1,071
98451810522882;0,504;2,86;-1,725
98451952507882;-7,176;-6,346;-0,195
98451953381215;-2,065;-4,663;0,512
98452097522883;-3,088;-3,513;-1,695
98452098317883;-6,38;-5,426;-2,301
98452253987882;1,025;1,868;-1,616
98452254801215;-1,16;-0,089;-1,958
98452396581215;4,59;0,847;-0,357
98452397322882;2,625;1,992;-0,947
98452538992883;3,832;-0,884;-0,052
98452539847883;4,112;-0,542;0,471
98452681562883;0,373;-1,8;0,823
98452682374550;2,202;-1,63;0,071
98452824159547;-3,691;4,671;3,7
98452825231214;-0,912;-0,457;-0,488
98452966567882;-6,6;6,936;4,39
98452967312882;-7,565;8,579;5,316
98453109399549;-0,903;-0,529;0,758
98453110351216;-3,483;2,884;2,46
98453251812881;2,197;-3,27;-1,367
98453252614547;0,567;-2,482;-0,917
98453394381213;1,943;-2,303;-0,775
98453397886213;2,354;-3,051;-1,06
98453534871216;0,805;-0,312;-1,052
98453535039549;1,394;-1,241;-0,675
