98483105367889;-0,114;0,038;-0,19
98483105422889;0;0;0
98483210309554;-0,062;-0,079;-0,16
98483210494554;-0,072;-0,039;-0,336
98483354267888;-0,902;0,007;0,05
98483354452888;-0,084;-0,038;-0,118
98483492091225;-5,223;0,013;1,318
98483492267891;-3,785;0,36;0,512
98483633224557;-3,907;-1,241;0,568
98483633401224;-5,789;-0,387;1,435
98483774386220;10,267;-2,381;0,561
98483774554553;3,474;-2,568;1,036
98483915637888;8,727;0,688;0,827
98483915849554;12,6;-1,211;4,156
98484058396223;0,417;2,014;-0,627
98484059149556;4,965;1,466;-0,022
98484203101221;-3,01;3,092;-0,553
98484203849554;-2,396;2,545;-0,797
98484343384553;-1,456;3,173;-0,311
98484344139553;-1,744;3,17;0,146
98484490782890;-3,747;-2,949;-1,414
98484491616223;-1,463;4,036;-2,173
98484630926222;-3,99;-7,091;-4,066
98484631704555;-5,537;-8,068;-2,389
98484771089552;-1,198;-0,881;-3,902
98484772104552;-2,642;-4,491;-3,99
98484913346217;2,527;2,177;-1,242
98484914121217;0,607;1,537;-2,692
98485056011218;7,363;-2,462;1,486
98485056762885;4,826;-0,146;0,511
98485198517883;-0,315;-0,403;1,031
98485199269550;4,63;-2,591;0,264
98485340969548;-7,032;8,58;6,939
98485341727881;-5,174;4,65;3,083
98485483422884;-3,563;3,791;2,46
98485484177884;-6,575;7,772;3,93
98485625964550;1,628;-2,57;-0,382
98485626744550;-0,767;-0,106;0,348
98485768527882;2,521;-3,282;-2,002
98485771712882;2,426;-3,308;-1,69
98485909172881;1,673;-1,389;-1,37
98485909334548;2,116;-2,484;-1,405
