98520246016218;0,304;-0,038;0,19
98520246069551;0;0;0
98520332417884;0,334;-0,18;0,308
98520332587884;0,407;-0,189;0,411
98520473446220;-3,668;0,06;1,052
98520473619554;-0,49;0,032;0,408
98520614271220;-6,331;-1,194;0,703
98520614414553;-5,664;-0,26;0,822
98520755674551;2,276;-0,862;2,401
98520755857884;-6,001;-2,129;0,817
98520896681216;14,596;-1,034;4,501
98520896857882;9,817;-0,4;4,351
98521040351218;5,895;0,683;-3,691
98521041154551;10,762;-0,21;-0,481
98521182637883;-1,59;0,825;-2,406
98521184946217;1,048;1,008;-3,246
98521324921214;-4,719;0,984;-1,702
98521325681214;-3,772;0,943;-2,105
98521467472884;-2,499;0,484;-0,24
98521468252884;-3,573;0,767;-0,923
98521609964550;-0,451;0,071;0,159
98521611027884;-1,324;0,311;-0,138
98521752389548;0,442;-0,386;0,227
98521755506215;0,137;-0,187;0,299
98521894896215;0,471;0,013;0,074
98521895657882;0,34;0,006;0,055
98522037386217;0,039;0,017;-0,177
98522038132883;0,19;0,064;-0,237
98522179874549;0,603;0,465;0,216
98522180837883;0,114;-0,018;-0,125
98522322337881;6,446;5,71;1,766
98522323166215;2,544;2,681;0,592
98522464736218;2,538;-0,313;0,607
98522465522885;7,031;7,616;2,077
98522607226218;-10,939;-11,568;-3,143
98522608042884;-14,087;-10,272;-0,465
98522749986215;-5,316;-0,689;-6,386
98522750889549;-7,814;-6,175;-5,501
98522892717883;2,191;3,665;-2,293
98522893487883;-1,423;2,204;-3,816
98523034876217;3,167;3,259;0,692
98523035627884;3,136;4,028;-0,962
98523179887882;1,77;0,994;0,587
98523180801216;2,754;2,091;0,626
98523319739548;0,152;-0,225;0,557
98523320634548;-0,015;0,484;0,58
98523461906217;0,046;-0,71;0,151
98523462754551;0,031;-0,507;0,068
98523604467885;6,264;-4,396;0,578
98523605349552;1,697;-1,386;0,114
98523747337883;4,718;-7,257;2,788
98523747619550;5,233;-5,265;1,08
98523889812882;-18,757;12,337;13,304
98523890217883;4,183;-4,268;3,024
98524052567886;-4,097;4,489;0,34
98524053366219;-11,764;11,508;8,142
98524195422885;3,137;-2,749;-3,1
98524196182885;-0,746;0,247;-2,174
98524337824549;4,645;-3,722;-2,97
98524338581216;4,912;-3,647;-3,298
98524480181219;2,427;-2,076;-1,55
98524480982886;4,046;-3,375;-2,202
98524622652885;-0,157;-0,121;-0,081
98524623472885;0,695;-0,79;-0,75
98524765519549;-0,801;0,689;0,311
98524766292883;-0,795;0,426;-0,046
98524907934550;-0,099;0,321;0,542
98524908761216;-0,451;0,565;0,568
98525050234553;0,47;-0,09;0,363
98525051016220;0,292;0,074;0,444
98525192726218;0,342;-0,276;0,109
98525193474551;0,349;-0,077;-0,179
98525361434550;0,268;-0,318;0,301
98525361614550;-0,05;-0,104;0,169
