98528343429550;-0,152;-0,076;0,114
98528343606217;0;0;0
98528484537888;-0,167;-0,024;0,099
98528484702888;-0,223;-0,188;0,11
98528625412888;-5,245;1,076;1,153
98528625564555;-0,858;0,186;0,231
98528766694551;-8,697;-1,337;2,353
98528767347884;-11,452;-0,594;2,147
98528907816216;18,079;-3,189;6,493
98528907992883;6,631;-1,276;1,418
98529051517886;7,965;0,475;-1,208
98529052344553;11,388;-0,329;-0,3
98529194766218;2,907;8,746;-2,023
98529195567884;4,945;2,88;-2,556
98529336346216;-7,234;-1,807;-1,345
98529337091216;2,663;10,871;-1,425
98529478814549;-7,07;-11,443;-3,26
98529479602883;-13,945;-11,944;-2,093
98529621277884;3,673;-10,55;-2,579
98529622037884;-5,33;-8,463;-6,592
98529763621215;-12,694;9,073;2,697
98529764376215;17,171;-13,209;-4,177
98529905937881;-7,472;14,222;6,876
98529906684548;-12,96;16,848;13,888
98530048159551;0,872;2,378;1,256
98530048929551;-3,174;8,027;4,034
98530190842884;4,827;-3,453;-2,466
98530191591217;3,294;-1,329;-1,584
98530331516215;2,764;-2,775;-3,066
98530331702881;4,043;-3,723;-2,471
