98503695491219;-0,19;-0,114;0,038
98503695542885;0;0;0
98503782324550;-0,35;-0,1;-0,073
98503782494550;-0,336;-0,072;-0,192
98503923341219;-2,345;-0,028;0,522
98503923509552;-0,796;0,069;0,167
98504064202887;-5,547;-0,784;0,492
98504064354554;-5,206;-0,816;0,548
98504205961219;-1,898;-0,291;1,86
98504206126219;-4,781;0,093;0,428
98504347154550;10,274;-1,534;5,074
98504347324550;3,777;-0,29;1,947
98504491086219;7,847;-0,254;-0,127
98504491949552;11,975;-1,462;3,136
98504633249553;-0,694;1,072;-2,542
98504634016220;3,557;0,481;-2,379
98504775904550;-4,379;0,771;-2,241
98504776712884;-3,53;1,184;-2,606
98504920974551;-2,96;0,639;-0,825
98504922026217;-3,619;0,455;-1,694
98505060786219;0,198;1,107;0,544
98505061567886;-1,854;0,788;0,009
98505203177885;4,169;3,527;2,23
98505203929551;2,528;2,354;1,159
98505391754549;0,675;1,943;-1,665
98505392894549;4,407;3,121;1,834
98505488074552;-6,228;-7,499;-2,135
98505488772885;-2,88;-1,98;-1,853
98505631126219;-2,759;-5,094;-3,237
98505631876219;-6,72;-7,704;-5,41
98505774274550;-0,05;1,589;-1,764
98505775081216;-3,237;-0,905;-3,99
98505915552884;1,573;3,399;-0,077
98505916354550;0,991;3,353;-1,338
98506057921219;2,47;1,286;0,598
98506058681219;2,18;2,767;1,506
98506200651217;4,612;-2,391;1,535
98506201426217;2,916;-0,537;0,391
98506342987883;3,221;-4,097;1,068
98506343736216;4,459;-3,985;0,314
98506485151219;-3,36;0,228;1,189
98506485917886;-0,061;-2,996;-0,096
98506627596218;-10,052;8,889;4,258
98506628354551;-10,485;8,125;4,697
98506770252882;-1,75;1,47;1,916
98506772977882;-5,481;5,228;3,322
98506912491217;3,213;-3,333;-0,72
98506913244550;1,167;-1,516;0,715
98507054987886;3,316;-2,759;-1,057
98507055811220;3,575;-3,264;-1,594
98507197876218;1,502;-1,022;-0,686
98507198646218;2,791;-2,043;-0,533
98507339869549;-0,174;0,392;-0,381
98507340839549;0,484;-0,085;-0,369
98507482254552;-0,623;0,469;-0,053
98507483047886;-0,42;0,355;0,315
