98496927602885;-0,076;-0,038;0,152
98496927657885;0;0;0
98497065214554;-0,366;-0,032;-0,208
98497066227888;-0,148;-0,036;-0,046
98497206232887;-4,942;0,021;1,093
98497206401220;-1,098;-0,025;-0,059
98497347119550;-6,329;-1,838;1,355
98497347297884;-7,708;-1;0,352
98497488316220;7,828;0,691;2,352
98497488501220;-0,427;-1,026;1,399
98497629449552;11,771;1,024;-1,204
98497629629552;16,598;-0,697;5,98
98497770626215;3,869;5,258;-0,438
98497770797881;7,407;2,493;-1,88
98497913996215;-3,74;3,182;-0,759
98497914716215;0,605;8,406;-0,03
98498056726218;-9,286;-10,019;-5,34
98498057484551;-10;-7,647;-3,31
98498199127883;0,282;-7,86;-5,325
98498202262884;-5,464;-9,01;-5,511
98498342001214;9,832;-7,198;-1,294
98498342861214;5,042;-7,984;-3,667
98498484182885;-12,886;16,679;9,049
98498484946218;-9,412;7,293;5,845
98498626781218;-2,695;7,16;4,497
98498627577884;-6,593;12,967;8,311
98498770184549;2,782;-2,183;-2,071
98498771264549;0,618;1,363;0,955
98498910771216;3,725;-3,648;-3,257
98498910927883;3,763;-3,762;-2,672
