98536947952884;-0;0,228;0,342
98536948006217;0;0;0
98537087217886;0,106;0,118;0,106
98537087286220;0,228;0,296;0,292
98537228211219;-2,329;-0,23;0,536
98537228274552;-0,217;-0,191;0,017
98537369426217;-8,94;-0,94;2,422
98537369479550;-8,273;-1,423;0,863
98537510322887;7,62;-0,813;1,661
98537510397887;-3,795;-1,167;1,861
98537651346220;10,83;1,341;0,7
98537651411220;15,166;-0,158;5,38
98537792476216;3,925;2,862;-2,45
98537792541216;6,576;1,8;-1,911
98537936237884;-2,455;7,502;-1,018
98537936514551;4,255;6,574;-1,292
98538078384553;-8,081;-8,1;-3,559
98538078714553;-5,061;0,472;-1,076
98538220877884;-4,506;-8,953;-3,849
98538221176217;-7,373;-9,436;-4,238
98538363212883;4,463;-8,588;-1,565
98538363491216;-1,776;-7,833;-3,77
98538505736218;-3,797;9,603;5,334
98538506036218;8,369;-4,895;-0,148
98538647929551;-4,185;12,492;7,922
98538648211218;-7,829;16,142;6,998
98538790406217;-0,632;0,692;0,466
98538790684550;-1,756;6,177;3,42
98538935319550;2,515;-4,086;-1,794
98538935596217;1,583;-2,876;-0,837
98539073166219;1,621;-3,024;-1,494
98539073224552;2,659;-3,789;-2,005
