126731724946598;-0,038;-0,076;0,152
126731725101598;0;0;0
126731837603267;0,009;-0,176;0,098
126731837658267;-0,151;-0,188;0,033
126731961488267;-0,017;-0,038;0,004
126732085039930;0,053;-0,012;-0,024
126732085101597;-0,193;-0,044;-0,128
126732211238266;0,074;0,055;-0,162
126732211301600;0,182;0,047;-0,021
126732337278267;-0,034;-0,071;-0,121
126732337346601;0,103;-0,024;-0,105
126732472359932;-1,05;0,152;-0,254
126732472409932;-0,439;-0,001;-0,171
126732613291595;-2,403;-0,156;-0,35
126732613338262;-2,438;0,039;-0,521
126732718544930;-2,506;-0,314;-0,388
126732844569932;2,616;-0,529;1,572
126732844619932;-0,242;-0,534;0,354
126732970678265;6,54;-0,116;1,896
126732970733265;4,008;0,052;1,596
126733106693261;3,322;0,131;0,197
126733106739927;5,767;0,008;0,896
126733247766595;-0,456;-0,032;-0,243
126733247821595;0,844;0,101;-0,087
126733388689929;-1,755;0,073;-0,416
126733388741595;-1,957;0,057;-0,777
126733529608259;-1,046;1,481;0,123
126733529653259;-1,329;0,516;-0,172
126733672218259;0,462;2,506;-0,613
126733672873259;-0,171;2,268;0,188
126733857113263;0,732;1,999;-2,091
126733857283263;0,029;2,73;-1,065
126733983154929;-2,195;-8,19;-0,012
126733983304929;0,489;-5,587;-2,159
126734110833261;-2,447;-1,279;-0,308
126734110996594;-1,293;-5,548;0,912
126734237044928;-1,569;2,06;-0,009
126734237208262;-1,603;0,859;-0,064
126734364628262;-0,953;2,387;0,416
126734490524928;0,279;1,731;-0,214
126734490676595;-0,122;2,286;-0,065
126734616703259;2,636;0,428;-0,019
126734616853259;1,473;1,045;-0,108
126734742569929;3,74;-0,476;-0,02
126734742764929;4,733;-0,131;0,465
126734871616596;2,6;-1,073;-0,186
126734996109927;0,457;-1,61;1,174
126734996258261;1,309;-1,506;0,131
126735133003258;-10,603;1,312;-0,814
126735133174925;-11,509;0,81;-0,016
126735259316594;-1,603;1,086;-0,056
126735259479927;-5,86;1,11;0,113
126735385578262;2,551;0,021;-0,373
126735385721595;0,955;0,523;-0,67
126735514403261;3,181;-0,409;-0,561
126735514556594;3,531;-0,082;-0,552
126735655291591;0,942;-1,898;-0,455
126735655429925;1,989;-0,881;-0,745
126735767218261;0,817;-5,244;0,109
126735891231594;0,937;-2,089;0,315
126735891376594;-0,172;-4,787;-0,149
126736024121592;-0,53;11,377;1,961
126736024286592;-0,094;3,979;-0,308
126736158676591;-0,734;2,399;2,048
126736158829925;0,416;7,362;4,348
126736300509929;-0,057;-2,593;0,081
126736300678263;-1,245;-0,817;0,937
126736401618264;0,379;-2,938;0,003
126736538778262;0,113;-2,349;0,444
126736538958262;0,28;-2,996;0,307
126736657289927;0,433;-0,57;-0,176
126736657451593;0,512;-1,228;0,075
126736795016598;0,298;0,345;-0,099
126736795246598;0,29;-0,107;-0,037
126736935994932;-0,134;0,453;-0,277
126736936148265;-0,026;0,516;-0,375
126737076886596;0,058;-0,014;-0,082
126737077023262;-0,093;0,299;-0,227
126737219104932;-0,091;0,067;-0,413
126737219774932;-0,075;-0,033;-0,281
