130985285369929;-0,228;0,038;0,228
130985285421596;0;0;0
130985400253264;-0,236;0,033;0,236
130985400436598;-0,221;0,037;0,221
130985540531596;-0,106;0,094;0,035
130985540718262;-0,158;0,026;0,005
130985681859930;-2,85;1,125;-0,148
130985682016597;-0,587;0,388;0,185
130985782878264;-3,951;0,405;1,096
130985907983264;-4,08;-0,783;0,846
130985908161598;-4,837;-0,822;0,904
130986031309929;0,563;-1,422;0,031
130986154041592;10,578;-0,644;2,271
130986154241592;5,806;-1,192;-0,921
130986288533262;4,429;0,76;-1,361
130986288751595;8,594;0,835;-1,286
130986415064929;-1,497;0,518;-1,209
130986415244929;1,444;0,568;-0,841
130986543901593;-3,396;0,667;-0,508
130986544718260;-3,233;0,562;-0,671
130986670851590;-1,414;2,225;-0,27
130986671058257;-3,143;1,369;0,05
130986788408259;0,269;4,307;0,395
130986924394927;-0,693;0,798;0,309
130986924578261;0,137;5,133;2,278
130987048596592;-1,245;-9,63;-1,577
130987048793259;-0,911;-7,718;-2,931
130987174689926;-0,479;-1,852;-1,733
130987174876593;-1,797;-6,102;-2,383
130987305974927;1,536;2,197;0,335
130987306149927;0,022;0,371;-1,516
130987447024927;1,34;2,795;-0,124
130987447196594;0,641;2,829;-0,568
130987555993258;2,63;2,064;0,312
130987680894925;5,125;0,068;-0,684
130987681224925;3,257;1,496;1,26
130987810621595;0,24;-0,989;-1,249
130987810809928;4,544;-0,504;-0,663
130987928533261;-5,491;-0,684;3,234
130988065329926;-7,651;1,104;-0,566
130988065509926;-9,868;1,321;1,748
130988187846593;-0,992;0,315;-1,606
130988188039926;-4,783;0,562;-1,384
130988314024929;2,273;-0,325;-1,375
130988314206595;1,793;-0,096;-1,656
130988439326594;2,376;-0,686;-0,739
130988439504928;3,23;-0,757;-0,472
130988580246592;1,077;-1,222;-0,041
130988580423258;1,779;-0,598;-0,83
130988722023258;-0,829;-6,276;1,253
130988722199925;0,286;-3,34;0,432
130988823224927;3,174;-4,109;0,454
130988951256593;-1,575;10,763;7,917
130988951434926;-0,531;3,976;2,419
130989075713257;-0,87;2,656;3,701
130989075911590;-2,384;7,517;6,402
130989216783258;0,238;-1,998;-1,145
130989216958258;-0,23;-0,519;1,118
130989357876593;0,262;-2,806;-1,309
130989358048259;0,332;-2,865;-1,352
130989499474925;0,198;-1,601;-0,919
130989499648258;0,191;-2,354;-1,72
130989640464923;-0,144;0,19;-0,432
130989640651590;0,279;-0,53;0,21
