130952393303263;-0,114;-0,076;0,076
130952393353263;0;0;0
130952519944928;-0,061;-0,067;0,029
130952520188262;-0,11;-0,035;0,035
130952660976594;-0,022;-0,08;0,047
130952661146594;-0,043;-0,095;0,058
130952801849930;-0,029;-0,004;0,024
130952802019930;-0,042;-0,061;0,035
130952943226596;-0,092;0,134;0,004
130952943439930;-0,021;0,127;0,052
130953084226593;-1,238;0,217;-0,652
130953084881593;-0,503;0,126;-0,117
130953220896593;-3,629;-0,086;1,811
130953349094927;-3,452;-0,335;2,198
130953349256594;-5,016;0,071;1,191
130953481744927;0,356;-0,829;0,753
130953481946594;-1,758;-0,602;1,792
130953599521591;12,515;-2,148;2,481
130953599708258;6,526;-1,761;-0,408
130953729314925;5,346;0,478;-0,302
130953729513259;9,428;0,057;-0,754
130953861634928;-2,191;1,15;-0,907
130953861809928;0,286;0,943;-0,807
130954003926594;-3,7;0,787;-0,853
130954004773261;-3,55;1,039;-1,132
130954121016592;-3,317;0,524;-0,489
130954242241595;-1,24;1,806;-0,484
130954242436595;-2,238;0,677;-0,02
130954369114929;1,829;4,377;0,416
130954369326595;-0,174;3,898;-0,024
130954492083260;1,509;3,956;-0,599
130954614986591;-0,345;-6,624;-1,339
130954615174925;0,065;0,791;-1,432
130954749563260;-0,249;-8,774;-3,196
130954749741593;-2,52;-10,392;-3,464
130954909809927;0,361;0,073;-2,907
130954909986594;-0,007;-3,962;-2,692
130955041736592;0,644;3,504;0,08
130955041914926;-0,228;2,495;-1,939
130955168169925;1,957;2,654;0,349
130955168774925;0,9;3,383;0,141
130955294289927;4,477;0,167;0,284
130955294471593;3,387;1,701;1,462
130955417571593;2,67;-0,66;1,183
130955540679925;-1,793;-2,96;0,426
130955540868258;0,558;-1,669;0,141
130955685969924;-10,567;3,527;1,819
130955686158258;-6,277;0,482;3,047
130955818643261;-5,409;1,939;-1,063
130955818876594;-8,607;2,888;-0,008
130955944804928;1,46;-0,04;-1,165
130955945006595;-1,293;0,654;-0,818
130956074951592;3,492;-0,983;-0,879
130956075129925;2,675;-0,635;-1,364
130956197179925;2,219;-4,218;-0,363
130956197969925;3,216;-2,119;-0,39
130956318198259;1,063;-5,459;0,679
130956454833259;0,669;-1,804;0,534
130956455011593;-0,388;-4,075;-0,111
130956579059924;-0,537;9,875;4,593
130956579241591;0,966;3,123;0,542
130956705509926;-0,623;4,433;5,497
130956705688259;-0,586;9,395;6,507
130956832349927;-0,653;-1,599;0,074
130956833189927;-0,883;0,989;2,659
130956956254927;0,28;-3,332;-0,626
130957086141592;0,381;-3,033;-1,104
130957086316592;0,365;-3,563;-1,03
130957211918260;0,218;-1,091;-0,928
130957212114927;0,299;-2,145;-1,073
130957338004928;0,21;0,191;-0,045
130957338181594;0,11;-0,318;0,043
130957480666594;-0,035;0,418;0,005
130957480884928;-0,042;0,46;-0,065
130957611498259;-0,003;0,257;0,085
130957611654926;-0,084;0,388;-0,087
