130979694633261;-0,076;0,228;0,304
130979694698261;0;0;0
130979816374931;-0,075;0,086;0,412
130979816634931;0,193;0,144;0,408
130979957341597;-0,423;0,025;0,002
130979957518264;-0,117;-0,021;0,043
130980055749928;-1,471;0,08;0,047
130980180239927;-5,406;-0,116;-0,022
130980181013260;-4,202;0,831;0,541
130980299739927;-4,651;-0,474;1,242
130980427574927;1,806;-0,714;1,347
130980427766594;-2,185;-0,214;1,545
130980561319925;12,19;-1,024;1,458
130980561493258;6,642;-0,766;0,939
130980687943258;5,706;0,121;-0,809
130980688151591;9,659;0,371;-1,964
130980804011594;-2,121;0,526;-1,344
130980804231594;0,828;0,273;-1,566
130980935309928;-3,656;0,847;-1,201
130981058089926;-3,142;1,887;0,184
130981058293259;-4,697;1,03;0,095
130981192514926;0,372;4,135;0,741
130981192694926;-1,558;3,016;0,714
130981318924929;0,268;1,739;-0,1
130981319136595;0,638;3,995;0,294
130981440823262;-2,324;-10,048;-0,972
130981441653262;0,078;-5,86;-2,496
130981566019925;-1,96;-8,284;-1,404
130981698929925;1,88;-0,587;-2,193
130981699114925;-1,06;-4,662;-2,786
130981829236594;1,654;2,971;-0,501
130981829419927;2,522;1,898;-1,045
130981953173261;2,004;2,944;0,641
130981953351594;1,933;3,312;0,536
130982075981593;2,801;0,558;0,677
130982076773260;2,107;1,779;0,548
130982216931593;0,42;-1,547;-0,033
130982217106593;2,607;-0,7;0,42
130982335678262;-0,098;-1,982;0,132
130982464233261;-7,332;2,021;1,09
130982464418261;-5,524;0,101;1,195
130982588734924;-6,609;3,128;1,131
130982588939924;-7,37;3,095;2,082
130982711354926;1,379;0,16;-0,633
130982711548260;-1,994;1,991;-0,111
130982856489928;3,889;-2,493;-1,82
130982859064928;3,523;-0,967;-1,077
130982964469927;3,412;-3,852;-1,513
130983088979925;0,114;-5,255;-0,577
130983089166592;2,833;-4,871;-2,43
130983224399927;1,673;0,569;2,282
130983224631594;-1,089;-3,565;-0,133
130983346448262;-0,154;6,551;1,307
130983470524928;-0,56;8,764;5,377
130983471371594;-2,597;9,808;4,606
130983604643259;-0,808;-1,707;1,682
130983604876592;-2,959;4,203;2,099
130983727956594;0,686;-3,94;-1,022
130983728171594;0,084;-3,586;-0,472
130983862799929;0,621;-2,702;-0,536
130983863014929;0,834;-3,751;-1,031
130983981889928;0,289;-0,425;-0,469
130983982068261;0,624;-1,547;-0,573
130984111273259;-0,067;0,308;-0,016
130984236238260;-0,286;0,415;-0,063
130984236429927;-0,162;0,557;-0,233
