130973208508262;0;0;0
130973331646598;-0,227;-0,041;0,035
130973331899932;-0,038;0,076;0,076
130973457754931;-0,115;0,027;0,134
130973457939931;-0,217;0,032;0,029
130973584011594;-0,377;0,017;0,077
130973584213261;-0,077;0,061;-0,299
130973720691595;-2,503;0,413;0,781
130973720859928;-0,785;0,199;-0,071
130973861723263;-5,345;-0,275;2,488
130973862478263;-4,92;0,038;0,844
130973964269929;-3,944;-0,618;3,127
130974100696593;5,075;-1,985;-0,025
130974100871593;-0,2;-1,715;1,374
130974225219926;12,34;0,845;-3,58
130974225396593;15,136;-0,479;-0,271
130974344371595;6,356;0,75;-2,736
130974472486594;-2,462;0,867;-1,869
130974472674927;1,642;0,717;-2,033
130974596976592;-4,519;1,459;-0,05
130974597173259;-4,225;1,19;-1,255
130974722779925;-2,719;3,286;1,206
130974722966592;-3,859;2,088;0,961
130974853521594;-0,314;4,72;0,692
130974873578261;0,022;3,595;0,938
130974980086594;1,553;0,96;-0,979
130975112181592;-0,467;-10,786;-3,285
130975112356592;-2,673;-8,328;-3,122
130975238326594;-0,895;-2,249;-3,468
130975239001594;0,439;-7,204;-2,447
130975363868262;0,599;2,382;-0,728
130975364048262;0,748;0,65;-0,744
130975486768261;1,307;2,871;0,22
130975498309928;2,682;2,829;0,303
130975610879926;3,511;2,164;0,879
130975735613260;3,658;-0,24;0,317
130975735859927;4,984;1,089;0,795
130975874271595;-0,609;-1,656;-0
130975874471595;2,432;-0,937;0,316
130975989631594;-7,982;1,587;0,287
130975989836594;-6,307;0,15;1,724
130976121058259;-7,514;2,307;-0,676
130976244008261;-2,565;1,546;-1,53
130976244204927;-5,681;1,949;-1,864
130976378476595;2,687;-0,398;-0,175
130976378698261;0,72;0,515;-0,635
130976511904927;2,875;-2,761;-0,466
130976512093261;3,551;-1,305;-0,275
130976632739924;0,414;-5,096;0,055
130976632974924;2,293;-4,542;-0,423
130976751821593;1,343;-4,081;2,341
130976880308261;-0,545;4,04;2,135
130976880561595;1,11;-1,509;1,001
130977015198259;-0,834;9,636;5,779
130977015373259;-1,555;9,09;4,939
130977132938258;-1,45;0,681;1,026
130977133196591;-0,211;4,725;4,892
130977267586594;-0,126;-3,532;-0,55
130977267768261;-1,015;-2,054;0,04
130977401031596;0,208;-2,925;-1,231
130977401234929;0,05;-3,718;-0,89
130977542108260;-0,011;-1,017;-0,685
130977542283260;0,312;-2,047;-1,059
130977683298259;0,135;0,256;0,204
130977683649926;-0,034;-0,185;-0,218
130977824981594;0,05;0,47;0,306
130977825166594;0,062;0,418;0,403
130977965923261;-0,115;0,191;-0,726
130977966586594;0,044;0,205;0,361
