131008465654930;0,19;0;0,114
131008465818263;0;0;0
131008606506594;0,02;-0,188;0,03
131008607279927;-0,007;-0,076;-0,08
131008747463262;-2,502;0,261;0,026
131008748494929;-0,567;-0,024;-0,128
131008937256597;-7,355;0,429;0,687
131008937456597;-4,518;-0,145;1,176
131009062063261;0,488;-1,224;0,218
131009062261594;-5,51;0,028;1,394
131009188361592;14,679;-0,949;2,743
131009188546592;9,635;-1,904;0,602
131009309404928;10,601;0,589;-0,705
131009436088262;0,131;0,567;-0,488
131009436274929;4,231;0,706;-1,014
131009560383260;-4,531;4,818;-1,197
131009560644926;-3,456;2,122;-1,112
131009694838258;-3,02;5,769;-1,103
131009695036592;-1,697;7,307;-0,34
131009824143260;-0,787;-11,745;-2,828
131009824326594;-3,541;-5,902;-1,503
131009948938260;0,343;-4,117;-2,07
131009949113260;-2,154;-8,72;-2,863
131010090658259;4,704;1,884;-0,438
131010090834926;1,732;-0,653;-2,253
131010231783261;7,591;3,057;1,046
131010231958261;7,151;2,837;0,535
131010330881596;1,254;0,816;2,897
131010455534929;-12,587;2,363;-0,756
131010455766595;-9,263;1,165;1,79
131010584863259;-5,845;1,164;-0,525
131010585041592;-11,161;2,11;-1,202
131010702806593;-1,588;-1,766;-0,993
131010835999928;3,736;-8,119;-1,407
131010836184928;1,974;-6,512;-0,029
131010957121594;4,975;6,311;-1,264
131010957354927;4,103;-3,612;-2,913
131011089894925;0,131;7,669;6,339
131011090124926;-0,06;12,404;3,345
131011221098261;-0,399;0,214;1,412
131011221759927;0,169;3,296;3,793
131011335461596;-0,2;-2,211;-0,115
131011468496595;-0,275;-2,88;-1,247
131011468679928;-0,238;-3,28;0,085
131011588994925;0,238;-1,751;0,006
131011589211592;0,241;-2,58;-0,125
