12
0
87
249.1415 98.88713
245.7312 96.2352
240.61574 95.28807
235.68976 95.28807
228.67969 94.909225
214.09117 94.34096
195.71344 93.58327
174.8727 93.58327
160.85257 93.20442
146.83244 94.34096
132.05447 94.909225
118.03434 97.18231
105.15098 98.88713
96.81468 101.91791
91.509766 102.865036
86.9627 104.9487
82.226166 106.842926
78.24748 107.97948
74.64772 109.49486
68.96388 111.010254
65.55358 112.33623
61.195972 114.04103
57.40675 115.74585
53.806984 117.82951
50.586143 120.67087
48.880993 125.21704
45.09177 130.33148
42.439312 135.2565
39.597393 143.02289
37.1344 154.3883
34.10302 167.07971
31.829485 179.7711
31.07164 192.84135
31.07164 206.47986
28.987566 217.8453
28.04026 227.50592
28.987566 235.65112
28.987566 242.4704
28.987566 248.72137
30.503256 253.83582
28.987566 258.00314
30.503256 261.22336
30.503256 263.307
31.829485 265.3907
35.80817 267.47433
39.407932 267.47433
41.49201 268.0426
45.47069 267.2849
53.806984 267.2849
69.91119 266.90607
82.79455 267.0955
94.541145 268.23203
113.108345 269.93686
129.59148 270.50513
147.96921 271.64166
159.90527 273.15704
171.08348 273.7253
183.96684 273.34647
195.52397 274.2936
204.42865 275.24072
211.62817 275.809
216.93309 276.56668
222.61693 276.94553
227.35345 277.5138
232.09 277.89264
235.68976 279.21863
238.53168 279.21863
240.99467 277.32437
242.13144 274.1042
243.45766 269.17914
243.64713 264.633
245.16281 259.13968
248.00473 250.80505
248.00473 244.1752
248.00473 236.21939
247.62581 227.69534
245.54173 219.73953
244.40497 210.45776
243.83658 200.79715
241.94197 191.32596
241.18413 181.85477
237.96329 168.02682
234.55298 152.30466
230.38484 140.7498
225.45885 130.89975
217.12256 126.543015
217.12256 126.543015
80
225.26938 90.17363
203.10242 89.41594
188.51392 90.17363
169.18887 91.87845
151.0006 93.20442
129.02309 95.66693
111.21374 97.75058
97.572525 99.64482
90.94138 101.53906
85.44701 104.00157
80.33156 104.9487
76.16341 107.22177
71.8058 108.1689
68.01658 109.49486
63.280045 110.63141
59.1119 111.767944
55.133213 113.28334
53.04914 115.55643
51.53345 118.587204
50.586143 122.75453
48.31261 127.67955
46.418 132.41515
44.523384 139.04498
42.06039 146.43251
39.786854 156.28255
37.70278 167.64798
35.42925 178.63457
35.61871 190.56827
35.80817 203.07024
35.050323 213.10971
35.80817 224.47513
38.081703 232.24152
37.51332 240.57614
37.892242 247.96368
37.32386 254.21466
38.83955 259.13968
39.97632 262.3599
40.35524 264.633
41.68147 267.0955
46.418 269.3686
50.01776 269.558
54.943752 269.74744
86.01539 269.93686
98.7093 268.98972
118.98164 268.8003
137.92776 269.17914
155.16873 268.98972
168.0521 270.50513
184.72469 272.7782
199.69212 275.809
208.5968 276.56668
216.55417 276.94553
224.51154 277.32437
230.5743 276.94553
235.50029 276.56668
238.15276 275.809
241.3736 275.809
245.7312 275.24072
248.00473 274.67245
249.89934 271.26282
249.89934 266.90607
248.76257 263.49643
249.1415 259.51852
249.1415 254.78293
249.1415 248.53195
249.1415 241.14444
249.1415 232.80978
248.00473 223.71744
247.05742 213.10971
245.7312 202.31255
244.02605 190.75769
243.07874 181.09708
240.61574 171.0576
239.47897 161.39699
237.01598 153.25177
235.12137 147.1902
232.65837 139.9921
228.1113 130.33148
218.44878 121.99684
218.44878 121.99684
82
262.97217 116.50354
258.61456 114.79874
253.49911 113.09392
248.00473 111.010254
240.99467 109.49486
234.93192 106.842926
225.45885 105.327545
211.62817 104.9487
194.9556 104.38042
172.22025 104.38042
154.03197 104.38042
131.48608 106.842926
113.48727 108.1689
99.84606 109.49486
92.07815 112.33623
85.82593 114.609314
79.76317 116.50354
75.595024 118.587204
68.96388 120.1026
64.79574 121.99684
60.62759 123.701645
57.78567 126.35359
58.354053 129.00552
58.164593 131.65746
57.027824 135.82478
54.18591 141.88634
51.53345 152.11522
47.554764 164.99605
43.955 180.90765
43.76554 195.49329
42.628773 210.64719
43.007694 225.23282
43.19716 233.7569
40.73416 246.63773
41.68147 259.70795
40.16578 267.47433
38.65009 273.7253
39.02901 280.5446
38.65009 286.60614
37.70278 290.2052
38.65009 294.1831
38.65009 296.45618
42.06039 296.07733
46.98638 296.45618
52.291294 295.6985
69.91119 294.37253
87.72054 292.85712
107.80343 292.28885
131.48608 291.72058
151.0006 290.58405
163.31557 289.2581
179.23032 288.68982
196.28181 289.2581
210.87033 290.58405
219.58556 290.58405
229.24808 291.34174
236.4476 290.58405
243.45766 291.34174
248.00473 291.72058
251.22557 292.28885
255.77264 292.28885
258.80402 292.6677
261.8354 293.236
264.8668 292.28885
264.10895 288.68982
262.97217 286.03787
261.07755 283.1965
259.9408 277.89264
259.9408 272.7782
259.9408 265.5801
261.07755 255.9195
260.13025 244.55405
260.13025 231.29437
261.07755 216.70874
259.75134 196.81924
261.45648 179.58168
260.69864 163.48065
261.07755 153.82004
260.69864 147.00078
260.13025 142.26518
261.07755 139.04498
261.07755 139.04498
91
250.6572 97.94002
246.48904 95.28807
242.88928 94.34096
237.3949 93.58327
231.33214 93.20442
220.3434 92.82556
206.7022 91.87845
193.81882 91.4996
179.04085 90.931335
166.34695 92.25729
155.54765 93.20442
139.82237 94.34096
124.85494 95.09865
113.86619 96.42462
102.68798 98.31886
94.92007 100.59195
89.23624 103.05446
84.31024 104.190994
79.194786 105.70639
74.64772 107.97948
68.01658 110.25256
62.711662 111.57852
57.59621 112.52565
53.617523 114.41989
50.775604 115.93527
47.93369 117.82951
47.175842 119.91318
46.22854 123.701645
45.09177 129.00552
43.955 132.41515
42.628773 136.39305
40.16578 142.26518
37.892242 151.1681
35.80817 164.04892
32.39787 178.63457
33.155712 193.97789
38.271164 209.8895
42.628773 223.71744
46.60746 232.43094
48.880993 239.81845
48.880993 247.39542
51.34399 255.73007
53.04914 261.6022
55.133213 266.90607
56.838364 270.50513
58.543514 275.0513
61.195972 278.65033
64.60628 282.62823
67.06927 284.7119
69.91119 286.79556
76.7318 287.55325
82.226166 287.55325
91.88869 288.68982
114.05565 291.72058
141.33807 295.13022
158.20012 298.161
168.24156 299.8658
180.55653 299.8658
196.09236 300.24466
207.27057 300.6235
217.69093 301.19177
225.26938 301.3812
230.76376 301.00235
235.12137 301.00235
238.34221 300.24466
240.61574 300.43408
243.07874 300.43408
245.7312 299.6764
248.00473 299.48697
251.22557 297.4033
251.22557 294.56195
251.98341 292.28885
250.6572 289.2581
250.6572 284.7119
250.6572 279.21863
250.6572 271.8311
251.22557 265.20126
253.49911 255.35123
252.74126 244.1752
252.74126 232.62036
252.74126 223.3386
250.6572 214.24625
250.6572 204.01735
249.1415 193.97789
247.62581 184.31728
246.11012 170.48933
244.78389 156.66139
243.83658 147.00078
241.75252 137.71901
239.47897 128.24782
239.47897 128.24782
79
253.68857 100.970795
250.6572 97.56116
244.78389 97.56116
235.68976 97.56116
221.85909 98.88713
199.88158 100.970795
178.47247 101.91791
160.66312 103.24388
145.31676 104.38042
129.9704 106.842926
115.57134 107.60063
104.96152 108.1689
97.572525 108.35832
93.40438 108.1689
89.80462 108.1689
85.82593 108.1689
83.36294 107.03235
80.89994 106.085236
79.57371 108.92659
78.6264 111.57852
