11
0
91
153.08466 86.38516
149.86382 86.38516
147.21136 86.574585
144.93784 87.14285
140.58022 88.089966
137.35938 88.46883
129.59148 90.552475
122.391945 91.87845
107.045586 96.614044
98.7093 100.213104
93.02546 104.00157
88.478386 107.22177
83.93132 110.06314
79.38425 113.85161
75.40556 117.07182
70.8585 121.42856
66.311424 124.64877
58.73298 129.00552
52.85968 133.36227
46.79692 136.39305
42.628773 139.9921
39.21847 143.40173
35.80817 148.13733
34.10302 152.49408
32.96625 156.85081
31.07164 161.58641
29.74541 166.322
28.987566 169.73164
28.04026 173.89897
28.987566 179.01341
28.04026 184.5067
29.74541 189.2423
30.503256 193.97789
31.829485 199.47118
33.534634 204.39621
35.80817 209.32123
38.65009 215.19336
43.007694 219.17126
49.63884 225.99051
60.62759 232.80978
73.32149 239.62903
83.5524 247.58484
91.509766 255.73007
100.603905 261.03394
110.076965 264.633
119.92895 267.85318
128.07578 270.12628
136.98045 271.64166
144.18 271.8311
152.13736 272.20993
158.38957 273.15704
165.5891 274.67245
174.49377 274.86188
183.209 273.91473
192.30313 273.34647
199.3132 273.15704
205.94434 271.64166
212.76494 270.50513
220.3434 268.98972
226.97453 266.71664
233.22676 263.68585
240.23682 259.70795
248.00473 254.21466
255.0148 247.206
261.64594 243.22809
265.62463 238.68192
267.51923 235.27228
269.6033 231.10495
270.55063 226.36935
270.55063 221.25491
269.2244 214.81451
267.14032 207.80582
263.91946 201.36542
262.21432 193.97789
258.80402 186.77979
254.44641 179.01341
250.6572 169.73164
246.11012 159.1239
241.3736 150.221
236.82652 142.26518
232.65837 134.68823
228.30077 128.62668
223.7537 122.37569
217.12256 116.8824
209.16518 111.57852
200.63943 105.70639
190.59798 99.265976
175.25163 93.58327
158.95796 90.17363
135.46477 85.438034
135.46477 85.438034
71
147.59029 96.614044
142.09592 98.508286
137.73831 100.213104
130.15985 104.00157
122.01302 108.92659
112.918884 113.662186
103.635284 118.587204
96.81468 123.701645
91.69923 129.95264
87.72054 133.74112
83.36294 138.66614
78.43694 143.78058
74.07934 150.41042
67.63766 157.4191
57.59621 166.322
50.207222 175.0355
44.523384 182.9913
43.19716 189.2423
42.439312 195.68271
43.007694 203.07024
45.849613 209.8895
51.72291 217.27701
59.1119 225.80109
71.04796 232.62036
81.27886 242.4704
89.61516 253.45697
100.22498 261.79163
111.97158 268.42145
121.82356 272.20993
130.72824 275.24072
140.58022 276.7561
150.24275 278.65033
158.57904 279.21863
166.34695 280.92343
176.95677 280.5446
187.5666 279.7869
197.03966 277.5138
206.7022 276.18784
215.60686 273.34647
225.26938 270.88397
233.22676 267.85318
240.42628 263.87527
248.76257 259.8974
256.71994 253.45697
265.2457 245.50116
271.87683 238.30307
275.47662 229.96841
278.3185 221.25491
280.21313 211.97314
280.21313 205.1539
279.0764 197.76637
278.69745 189.81056
276.80283 183.18074
273.77145 177.49802
269.98224 171.0576
265.2457 163.1018
258.04617 155.9037
252.74126 150.03157
246.11012 144.15942
240.04736 136.0142
224.51154 119.53433
213.5228 112.33623
201.96565 106.46408
192.30313 100.970795
181.31438 96.42462
171.08348 92.82556
163.88396 91.87845
154.97928 89.794785
136.60153 91.4996
114.43458 92.82556
114.43458 92.82556
74
153.08466 110.441986
152.70573 108.35832
150.24275 108.1689
144.93784 111.3891
138.49615 114.79874
129.21255 118.39778
120.87626 122.56511
112.918884 125.21704
104.96152 130.33148
97.1936 133.74112
93.02546 138.09787
88.099464 142.07576
82.60509 146.43251
75.40556 152.87292
68.58496 159.8816
58.354053 164.42778
51.53345 170.48933
45.28123 175.7932
39.597393 182.9913
36.755474 188.4846
35.050323 194.35674
35.050323 200.4183
35.99763 205.72217
35.61871 211.97314
38.271164 217.8453
45.47069 224.09628
57.027824 231.67325
75.2161 241.14444
87.34162 251.56274
99.46714 259.8974
116.329185 265.3907
133.57016 268.98972
153.08466 271.45224
165.21017 275.809
181.31438 281.87054
196.09236 285.84845
205.37596 288.68982
211.62817 289.2581
216.17525 290.01578
221.85909 290.01578
226.21669 288.68982
230.76376 287.55325
234.17406 284.7119
238.72113 281.87054
242.88928 275.24072
248.00473 268.8003
251.98341 261.03394
255.77264 250.80505
262.02487 242.09155
264.10895 234.13574
266.57193 225.80109
268.46655 217.27701
268.46655 207.80582
267.89816 197.76637
265.62463 189.05287
262.97217 180.33937
256.71994 173.33069
251.98341 167.64798
248.76257 160.44987
